Date,Location,2535 · Sales Tax Coll,4000-00 · Rental Income,4100-00 · Cash Sales,4102-00 · Cash Sales - Non-inventory,4105-00 · Early Purchase Option,4200-00 · Roll Pro,4205-00 · Collection Fee - In-House,4210-00 · Reinstatement Fees,4214-00 · Other Fees - Alignments,4215-00 · One Time Fees,4225-00 · NSF Check Fees,4230-00 · Other Miscellaneous Income,4235-00 · Sales Tax Collected,4240-00 · Roll Safe,4250-00 · Chargebacks,4245-00 · Management Fee,4300-00 · Sub-franchisee Royalty Income,5000-00 · Depreciation - Inventory,5101-00 · Paid Out & EPO Charge Offs,5102-00 · Cash Sale Charge Offs,5103-00 · Skip/Stolen Charge Offs,5104-01 · Insurance Charge Offs,5104-02 · Returned Damaged/Non-Repairable,5104-00 · Non-Repairable Charge Offs - Other,5105-00 · Other Charge off,5105-01 · Past Due Account Charge Off,5106-00 · Inventory Cost Adjustment,5100-00 · Charge Off Expense - Other,5400-00 · Club Remittance,5500-00 · Rent Refunds,6070-00 · Parts - Inventory Repair,6071-00 · Labor - Inventory Repair,6069-00 · Inventory Repairs - Other,6500-00 · Radio - Admin,6505-00 · Television Advertising,6508-00 · Radio & TV Production,6510-00 · Print Media,6511-00 · Print Production,6512-00 · Postage - Advertising,6513-00 · Freight - Advertising,6514-00 · Newspaper/Magazine Advertising,6520-00 · Other Print,6525-00 · Telephone Directories,6535-00 · Marquee/Billboards,6540-00 · Customer Referrals,6541-00 · Website Development,6550-00 · Sponsorships,6551-00 · Internet/Online,6490-00 · Advertising and Promotion - Other,6530-00 · Special Events,6545-00 · Website,6018-00 · Cash Short (Long),6031-00 · VIN Search Fees,6515-00 · Internal Postage,6560-00 · Administrative & Collections,6555-00 · Other Selling Expenses - Other,6001-00 · Selling Expense - Other,6020-00 · Bad Checks,6021-00 · NSF Check Fees,6023-00 · Bank Card Fees,6025-00 · Bank Service Charges,6026-00 · Late Fees,6019-00 · Bank Charges - Other,6002-00 · General & Admin Expense - Other,6034-00 · Legal Fees,6035-00 · Accounting Fees,6036-00 · Consulting Fees,6029-00 · Professional Fees - Other,6040-00 · Property & General Liability,6045-00 · Officer's Life,6039-00 · Insurance Expense - Admin - Other,6000-00 · Office Supplies,6010-00 · Postage,6015-00 · Freight,6065-00 · General Supplies,"6059-00 · Postage, Freight & Supplies - Other",6300-00 · Rent Expense,6305-00 · Utilities,6310-00 · Property Insurance,6315-00 · Security,6320-00 · Pest Control,6325-00 · Repair & Maintenance Building,6326-00 · Relocation Expenses,6068-00 · Occupancy Expense - Other,6330-00 · Repairs & Maintenance - Equip,6335-00 · Equipment Rental,6079-00 · Equipment Expense - Other,"6100-00 · Depreciation Expense - F,F&E",6105-00 · Amortization Expense,6400-00 · Repair & Maintenance - Vehicles,6405-00 · Fuel & Oil - Vehicle,6410-00 · Lease - Vehicle,6420-00 · Vehicle Insurance,6430-00 · Vehicle Licenses,6399-00 · Vehicle Expense - Other,6499-00 · Depreciation Expense,6085-00 · Charitable Contributions,6090-00 · Customer Settlements,6598-00 · Other - Other,6600-00 · Software license fees,6610-00 · Computer Supplies,6615-00 · Computer Maintenance & Repair,6650-00 · Telephone & Communications,6599-00 · Computer & Internet Expenses - Other,6999-00 · Miscellaneous Expense,6201-00 · Salary,Total 6202-00 · Hourly,6203-00 · Overtime hourly,6204-00 · Holiday,6205-00 · Bonus,6205-99 · Bonus Reimbursement Due,6200-00 · Salaries & Wages - Other,6077-00 · Mileage Reimbursement,6075-00 · Travel Expense,6078-00 · Meals & Entertainment,6074-00 · Travel & Entertainment - Other,6082-00 · Dues - Deductible,6095-00 · Dues - Non Deductible,6081-00 · Dues & Subscriptions - Other,6227-00 · FFCRA Taxes,6221-00 · Unemployment Taxes,6226-00 · FICA Match,6220-00 · Payroll Taxes - Other,6235-00 · Retirement Benefits,6225-00 · Group Health & Life Insurance,6230-00 · Worker's Compensation,6239-00 · Insurance Expense - Employee - Other,6240-00 · Medical Expenses,6245-00 · Employee Procurement,6246-00 · Drug Screening,6250-00 · Employee Moving Expense,6255-00 · Seminars & Education,6260-00 · Employee Training,6265-00 · Uniforms,6270-00 · Awards & Gifts,6275-00 · Banquet,6280-00 · Special Events,6285-00 · Leased Employees,6370-00 · Moving Expense - Administrative,7011-00 · Other Employee Expense - Other,7010-00 · Payroll Expenses - Other,6050-00 · Franchise Tax,6052-00 · Personal Property,6054-00 · Real Estate,6056-00 · Sales & Use Tax,6058-00 · Waste Tire tax,6060-00 · Miscellaneous Tax,6080-00 · Business Licenses & Permits,6086-00 · Fines & Penalties,6088-01 · Royalty Fees Sherwood,6088-02 · Royalty Fees Mabelvale,6088-03 · Royalty Fees Conway,6088-04 · Royalty Fees Fayetteville,6088-05 · Royalty Fees Rogers,6088-06 · Royalty Fees Dallas,6088-07 · Royalty Fees Ft Smith,6088-91 · Royalty Fees Admin,6088-00 · Royalty Fees - Other,"7013-00 · Tax, License & Permit Expense - Other",6030-00 · Operational Overhead,7001-00 · Proceeds from Sale of Assets,7001-06 · Sale of Dallas,7002-00 · Other Income,7003-00 · Interest Income,7004-00 · Purchase Discount,7006-00 · Insurance Proceeds Received,7001-01 · Loss on Disposal of assets,8000-00 · Interest Expense,9000-00 · Overhead Allocation,9999-00 · Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal
4/30/2022,2411,0,93655.07,7452.8,0,36003.65,12018.82,0,3461.89,6488.16,319.99,0,1696.86,0,2590.53,0,0,0,28300.63,19545.73,4573.79,-1396.8,642.31,1712.13,0,0,3418.42,-543.91,0,2638.76,0,0,0,0,5994.99,0,0,50,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-154.27,0,0,0,0,0,0,0,3273.47,21.93,0,0,0,0,4910.63,0,0,805.26,0,0,603.48,0,353.6,3578.01,0,5000,994.32,0,34,0,355.87,0,0,0,0,0,1640.31,31.25,195,669.25,0,231.36,0,0,0,0,183.21,0,360.98,0,0,478.21,0,0,6745,16304.82,1784.98,0,8406.56,0,0,0,0,165.76,0,0,0,0,0,294.48,2510.94,0,682.48,2325.62,432.67,0,0,114.48,0,0,0,740.66,128.65,0,0,0,0,0,0,0,153,28.61,123.23,0,145,0,0,0,0,0,0,0,0,0,0,0,4859.73,0,9820.61,0,0,0,0,294.32,0,0,0,0,0,597,124,35,80,8,172.47,130.5,110909,102967
4/30/2022,2412,0,104706.98,9212.71,0,27368.36,12325.91,0,8771.45,6922.95,768.72,0,2325.36,0,4622.76,-854.35,0,0,29114.52,10781.13,4277.8,-105.72,5084.22,754.44,0,0,6354.28,398.5,0,3069.87,0,61.98,0,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,22.31,0,0,0,0,0,0,0,3257.49,0,0,0,0,0,5310.76,0,0,1027.27,0,0,955.11,0,322,2265.62,0,7000,1006.4,0,33.05,0,130.11,0,0,761.03,0,0,801.29,125,211.18,394.46,0,232.02,0,0,0,0,0,0,360.97,0,0,838.49,0,0,10483.32,13001.23,3485.7,0,7342.36,0,0,0,0,93.68,0,0,0,0,0,150.15,2610.25,0,675.25,3010.56,411.49,0,0,49.08,0,0,0,740.66,213.07,0,0,0,0,0,0,0,153,884.95,321.54,-53.69,906.75,0,0,0,0,0,0,0,0,0,0,0,5241,0,9820.61,0,0,100,0,169.4,0,0,0,0,0,621,148,37,64,17,186.71,135.61,105979,115945
4/30/2022,2413,0,95490.01,2911.54,0,19452.18,9742.12,0,3817.9,6517.08,1710.77,0,2024.52,0,2525.7,0,0,0,23992.97,11773.25,1136,-336.64,3609.79,175.67,0,0,2562,-181.58,0,2224.25,0,0,0,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-99.24,0,0,0,0,0,0,0,2445.48,0.3,0,0,0,0,4325.75,0,0,969.62,0,0,504.94,0,0,536.3,0,9000,833.83,0,21.35,0,731.69,0,0,0,68.3,0,726.11,31.25,0,236.69,0,231.94,0,0,0,0,0,0,360.98,0,0,622.38,0,0,5985,13132.93,835.02,0,3460.82,0,0,0,1276.65,95.63,0,16.67,0,0,0,32.08,1771.61,0,584.5,3454.85,125.03,0,0,49.08,0,0,0,740.66,128.2,0,0,0,0,0,0,0,153,409.16,624.83,196.52,1236.6,0,0,0,0,0,0,0,0,0,0,0,4265.02,0,9820.61,0,0,0,0,300.35,0,0,0,0,0,548,145,31,58,21,177.33,140.02,93767,97174
4/30/2022,2414,0,75599.08,6792,0,7184.17,7747.3,0,5223.32,4666.95,452.92,0,1686.66,0,2924.83,0,0,0,18564.17,6300.01,3101.24,0,3671.44,1646.12,0,0,1362.45,-184.37,0,1932.34,0,0,0,0,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,1913.54,0,0,0,0,0,0,0,1838.9,0,0,0,0,0,3368.32,0,0,576.13,0,0,36.23,0,0,3249.92,0,4000,1692.87,0,37.57,0,125.62,0,0,0,113.92,0,902.5,31.25,93.16,550.04,0,231.94,0,0,0,0,0,0,360.97,0,0,408.61,0,0,4166.66,10832.3,1518.27,0,4037.43,0,0,0,0,59.6,0,16.67,0,0,0,26.88,1525.8,0,249.25,1617.91,109.73,0,0,49.08,0,0,0,740.66,103.17,0,0,0,0,0,0,0,153,448.46,174.06,148,564.3,0,0,0,0,0,0,0,0,0,0,0,3317.72,0,9820.61,0,0,0,0,214,0,0,0,0,0,436,93,22,37,17,193,134.42,84194,84148
4/30/2022,2415,0,105961.41,4751.98,0,10894.46,11553.79,0,7368.29,6177.17,751.35,0,2441,0,3445,0,0,0,25205.7,8383.48,2635.49,0,6356.41,2094.44,0,0,5383.47,639.49,0,2713.78,0,94.22,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-97.32,0,0,0,0,0,0,0,3054.03,0,0,126.61,0,415,4600.33,0,0,1023.8,0,0,0,0,679.5,4441.49,0,7000,211.65,0,58.63,0,79.99,0,0,0,0,0,1479.81,31.25,0,834.92,0,232.02,0,0,0,0,0,0,360.98,128.05,0,498.98,0,0,6175,11624.28,2570.86,0,7639.95,0,0,0,1216.9,73.66,0,0,0,0,0,120.31,2127.7,0,656.93,1949.44,336.56,0,0,373.58,0,0,0,740.66,155.57,0,0,0,0,0,0,0,183,1138.64,610.11,-67.66,803.25,0,0,0,0,0,0,0,0,0,0,0,4527.1,0,9820.61,0,0,0,0,151.76,0,0,0,0,0,634,130,54,44,20,180.38,134.98,114768,117968
4/30/2022,2416,0,80243.82,1106,0,18548.54,9631.39,0,5961.87,5527.44,791.01,0,2651.2,0,2874.24,0,0,0,21175.38,10264.3,571.24,0,5422.57,1251,0,0,6180.59,592.56,0,2260.51,0,0,0,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,77.66,0,0,0,0,0,0,0,2452.77,0,0,0,0,0,3820.07,0,0,1088.05,0,0,296.85,0,168,2849.19,0,5000,627.83,0,63.29,0,33.14,0,0,761.03,0,0,1511.81,31.25,0,788.63,0,232.02,0,0,0,0,0,0,360.97,345.77,0,453.58,0,0,4166.66,11219.17,2002.97,0,3030.6,0,0,0,0,0,0,0,0,0,0,109.81,1542.77,0,80,2402.09,250.12,0,0,224.75,0,0,0,740.66,228.84,0,0,0,0,0,0,0,306,640.41,189.96,-51.96,272.25,0,0,0,0,0,0,0,0,0,0,0,3740.53,0,9820.61,0,0,0,0,185.03,0,0,0,0,0,443,95,38,51,13,189.05,137.97,88531,83749
4/30/2022,2417,0,123004.06,6318.92,0,32613.08,13917.91,0,4882.05,8205.45,776.25,0,2163.19,0,4631.85,0,0,0,33477.49,18791.41,2543.02,0,2935.76,284.72,0,0,3080.08,399.56,0,3356.75,0,0,0,0,7500,0,250,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-2.93,0,0,0,0,0,0,0,3559.21,0,0,0,0,0,5895.38,0,0,843.06,0,0,0,0,900,4203.52,0,9475,1011.53,114.5,34,78,554.99,0,0,0,0,0,2746.76,31.25,0,630.21,0,373.38,0,0,0,0,0,0,360.98,0,0,362.3,0,0,7695,15737.73,2630.67,0,8114.33,0,0,0,0,145.46,0,0,0,0,0,203.23,2565,0,593.57,3179.11,443.08,0,0,83.05,0,0,0,740.66,71.22,0,0,0,0,0,0,0,153,65.55,1078.88,-28.65,203,0,0,0,0,0,0,0,0,0,0,0,5830.49,0,9820.61,0,0,156.99,0,329.73,0,0,0,0,0,732,191,63,87,16,185.31,137.71,131646,135648
4/30/2022,2418,0,89951.55,999.9,0,8625.12,9663.74,0,5381.14,5977.96,1598.6,0,1513.73,0,3468.91,0,0,0,20046.19,8100.12,153,-1037.19,1789.93,61.96,0,0,1201.55,114,0,2376.25,0,0,0,0,8243.17,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-752.39,0,0,0,0,0,0,0,2550.74,2.35,0,0,0,356,3815.42,0,0,1323.95,0,0,1212.3,0,0,4548.56,0,9000,1005.36,0,156.37,0,816.78,0,0,1861.76,287.91,0,2107.74,31.25,0,413.03,0,232.19,0,0,0,0,503.95,0,360.97,0,0,747.85,0,0,5416.66,12493.39,1955.4,0,4847.55,0,0,0,0,61.05,0,0,0,0,0,62.91,1878.34,0,567.64,1477.85,216.16,0,0,151.5,0,0,0,740.66,30.52,0,0,0,0,0,0,0,179,545.83,449.25,0,877.5,0,0,0,0,0,0,0,0,0,0,0,3770.01,0,9820.61,0,0,0,0,19.74,0,0,0,0,0,486,110,44,44,2,188.83,140.32,91374,91771
4/30/2022,2419,0,85563.11,3043.53,0,15931.61,9909.49,0,2875.23,6056.97,891.96,0,436,0,3275.81,0,0,0,21771.26,11977.78,1681.79,0,3333.39,1223.86,0,0,7550.46,337.01,0,2388.22,0,0,0,0,9950,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2669.22,0,0,0,380.73,0,0,0,0,0,0,0,2717.49,0,0,0,0,0,3839.51,0,0,1343.78,0,0,204.99,0,488.24,3282.81,0,9475,1331.26,0,54.96,770.74,357.66,0,0,120.23,0,0,1980.03,31.25,0,69.58,0,214.45,0,0,0,0,0,0,360.98,0,0,176.46,0,0,5320,9551.31,2126.78,0,1616.5,0,0,0,512.92,67.34,0,0,0,0,0,476.54,1383.67,0,232.98,3203.17,81.4,0,0,477.45,0,0,0,740.66,74.13,0,0,0,0,0,0,0,153,1488.67,1560.33,-55.77,0,0,0,0,0,0,0,0,0,0,0,0,3826.43,0,9820.61,0,0,0,0,56.34,0,0,0,0,0,548,107,16,55,7,190.03,139.97,101462,104136
4/30/2022,2420,0,78548.12,6549.55,0,21112.44,8085.2,0,4248.48,5703.29,371.4,0,906.71,0,1949.58,0,0,0,20688.16,13212.01,2432.81,0,1925.62,1294.23,0,0,-721.74,0,0,1815.25,0,0,0,0,5615.25,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,2.47,0,0,0,0,0,0,0,2188.48,0,0,0,0,0,3824.24,0,0,1061.76,0,0,738.77,0,305,4794.53,0,9475,1078.69,0,37.32,43.7,232.77,0,0,0,0,0,2634.68,31.25,9,284.96,0,231.94,0,0,0,0,0,0,360.97,0,0,407.61,0,0,4940,13788.67,1953.44,0,5213.89,0,0,0,0,89.9,0,16.67,0,0,0,97.04,1938.85,0,526.84,2665.13,136.68,0,0,87.25,0,0,0,740.66,95.09,0,0,0,0,0,0,0,153,436.93,1174.63,15.97,580.5,0,0,0,0,0,0,0,0,0,0,0,3797.04,0,9820.61,0,0,0,0,248.36,0,0,0,0,0,485,105,41,63,3,168.52,135.54,77158,81733
4/30/2022,2421,0,189808.1,25421.6,0,32748.82,22609.53,0,20172.17,14191.89,2543.29,0,15003.01,0,8440.07,0,0,0,48331.47,21636.27,12605.4,-687.28,26107.43,2961.29,0,0,10089.48,314.48,0,5609.71,0,0,0,0,12869,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-51.04,0,0,0,0,0,0,0,6964.74,0,0,161.1,0,0,9928.15,0,0,1331.42,0,0,421.9,0,954,4642.12,0,9000,1602.95,0,0,0,632.84,0,0,3889.21,0,0,2933.63,31.25,289.85,213.33,0,232.02,0,0,0,0,0,0,360.98,913.27,0,902.26,0,0,12825,27077.87,6866.38,0,14391.6,0,0,0,0,0,0,0,0,0,0,55.26,4647.32,0,1015.25,5843.1,728.56,0,0,58,0,0,0,740.66,136.04,0,0,0,0,0,0,0,183,1936.56,824.59,-44.36,1307.25,0,0,0,0,0,0,0,0,0,0,0,9469.63,0,9820.61,0,0,0,0,277.96,0,0,0,0,0,1026,188,37,122,27,198.03,139.93,223283,203176
4/30/2022,2422,0,116241.63,5045,0,20579.01,11778.39,0,4325.56,6915.15,445.51,0,1656.18,0,4253.4,0,0,0,29666.76,15411.12,2469.63,0,4776.09,2123.1,0,0,7467.52,345,0,2917.01,0,0,262.68,0,8612,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2669.22,0,0,0,-246.86,0,0,0,0,0,0,0,3356.47,0,0,0,0,0,5137.19,0,0,1174.59,0,0,821.21,0,698.2,3496.37,0,9000,1294.29,0,34,0,522.99,0,0,1112.96,86.99,0,2438.92,31.25,86.26,728.96,0,219.32,0,0,0,0,0,0,360.97,0,0,562.14,0,0,6935,15172.9,4146.45,0,6561.13,0,0,0,369.51,118.31,0,0,0,0,0,150.61,2454.09,0,446.26,4554,142.33,0,0,107.95,0,0,0,740.66,82.34,0,0,0,0,0,0,0,153,1642.84,2547.35,0,0,0,0,0,0,0,0,0,0,0,0,0,5087.51,0,9820.61,0,0,0,0,72.16,0,0,0,0,0,663,205,73,68,17,197.75,139.48,120746,131107
4/30/2022,2423,0,155027.02,2964.29,0,24739.6,16321.58,0,11186.44,10556.28,1436.78,0,4987.54,0,5900.79,0,0,0,38183.83,16845.32,1651.2,-247.2,12876.02,3188.96,0,0,9043.94,77.23,0,4017.58,0,0,0,0,8302,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-11.5,0,0,0,0,0,0,0,4383.88,0,0,0,0,0,6993.61,0,0,1590.81,0,0,578.64,0,574.2,3422.46,0,9000,1041.5,0,34,110,1012.81,0,0,0,78.72,0,2607.07,31.25,234.59,1242.37,0,232.02,0,0,0,0,0,0,360.98,109,0,524.89,0,0,10070,20000.86,4124.3,0,10635.33,0,0,0,4,178.43,0,0,0,0,0,78.95,3351.84,0,767.95,4782.92,538.3,0,0,411.2,0,0,0,740.66,267.82,0,0,0,0,0,0,0,153,1132.41,1246.78,0,1041.75,0,0,0,0,0,0,0,0,0,0,0,6843.98,0,9820.61,0,0,0,0,246.17,0,0,0,0,0,921,164,40,80,23,194.83,144.13,169543,179437
4/30/2022,2424,0,74125.24,5622.09,0,16238.82,9574.93,0,2892.81,5262.67,341.22,0,139.39,0,2501.02,0,0,0,20192.06,12872.08,2443.17,0,59.18,0,0,0,3968.36,0.02,0,2185.25,0,40.88,0,0,6475,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,9.42,0,0,0,0,0,0,0,2326.19,0,0,0,0,0,3500.95,0,0,812.55,0,0,392.03,0,0,896.45,0,9000,1749.38,0,34,0,407.76,0,0,1623.02,94.76,0,2043.66,31.25,0,534.2,0,226.74,0,0,0,0,0,0,360.97,0,0,500.26,0,0,2185,10904.59,3713.91,0,4593.8,0,0,0,0,130.54,0,0,0,0,0,101.92,1630.16,0,123.46,1498.37,264.31,0,0,384.65,0,0,0,740.66,127.1,0,0,0,0,0,0,0,153,120.73,1457.05,107.16,157,0,0,0,0,0,0,0,0,0,0,0,3496.76,0,9820.61,0,0,0,0,214.96,0,0,0,0,0,516,104,44,53,10,175.26,136.2,93246,90435
4/30/2022,2425,0,129121.94,12519.27,0,24212.8,13296.96,75,12907.18,8906.03,1050.27,0,5677.59,0,5358.38,0,0,0,32955.27,14404.82,4991.46,-420.08,6754.81,997.86,0,0,7376.45,116.86,0,3383.23,0,0,0,0,5519.41,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-2.09,0,0,0,0,0,0,0,1805.78,0,0,0,0,0,6393.76,0,0,703.03,0,0,50.49,0,147.5,3798.67,0,9000,1438.4,0,37.32,0,934.94,0,0,1290.32,0,0,2444.83,31.25,0,662.47,0,227.32,0,0,0,0,0,0,360.98,0,0,443.38,0,0,8265,16536.59,3586.55,0,10201.1,0,0,0,0,111.93,0,16.67,0,0,0,58.32,2940.23,0,500.14,3411.79,201.62,0,0,425,0,0,0,740.66,144,0,0,0,0,0,0,0,153,599.8,917.93,103.48,1159.8,0,0,0,0,0,0,0,0,0,0,0,6223.43,0,9820.61,0,0,0,0,419.54,0,0,0,0,0,687,161,58,74,13,201.16,139.03,137709,138199
4/30/2022,2426,0,114225.36,3902.38,0,12483.66,11884.74,0,6106.32,7546.01,1441.22,0,5013.42,0,4893.07,0,0,0,26943.52,7270.24,1110.32,0,6423.51,1840.04,0,0,4046.95,420,0,3035.15,0,164.38,0,0,10280,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2660.3,0,0,0,-64.78,0,0,0,0,0,0,0,1819.32,25.2,0,0,0,356,5024.89,0,0,1133.91,0,0,996.01,0,193.05,3999.35,0,9000,785.78,0,0,0,32.58,0,0,0,0,0,2083.27,31.25,10.38,457.05,0,248.89,0,0,0,0,0,0,360.97,0,0,279.07,0,0,6175,13289.23,4515.12,0,5299.02,0,0,0,161.95,0,0,0,0,0,0,505.1,2234.77,0,284.82,569.55,341.13,0,0,234.5,0,0,0,740.66,180.73,0,0,0,0,0,0,0,183,350.6,576.68,0,699.75,0,0,0,0,0,0,0,0,0,0,0,4874.48,0,9820.61,0,0,0,0,124.41,0,0,0,0,0,593,131,48,43,14,205.23,146.8,88566,121700
4/30/2022,2427,0,72727.29,1916,0,17162.93,8444.87,0,3031.86,4917.86,1275.22,0,2961,0,2886.65,0,0,0,20286.16,15052.97,935.92,-708.57,5711.87,0,0,0,3330.44,491.73,0,2056.95,0,0,0,0,9128,0,0,13.75,0,0,0,0,0,0,0,0,0,0,2669.22,0,0,0,-36.57,0,0,0,0,0,0,0,2173.56,6.06,0,0,0,0,3459.74,0,0,969.62,0,0,846.07,0,475.37,4513.63,0,9000,1303.9,0,0,0,64.09,0,0,25.25,0,0,2131.66,31.25,190,329.49,0,223.94,0,0,0,0,0,0,360.98,132.05,0,-906.56,0,0,4655,10340.95,5241.42,0,2971.42,0,0,0,0,116.18,0,0,0,0,0,265.84,1734.83,0,187.83,2146.73,161.18,0,0,645,0,0,0,742.28,125.56,0,0,0,0,0,0,0,153,500,1324.83,-82.89,0,0,0,0,0,0,0,0,0,0,0,0,3370.88,0,9820.61,0,0,0,0,48.87,0,0,0,0,0,420,142,25,53,12,194.19,140.86,66687,81558
